100
0.1
B33,455.0,357.0,10.177350964639112,6.3577926470245423
B40,446.0,301.0,8.9490874716671396,7.9946127751411602
A0,33.462191568165657,194.67642836130727,11.752347351347273,2.4253518782396761
A1,1130.6940551337348,352.05651029523665,-7.6831146948542299,-9.2179036980061255
A1,1001.0,581.0,-8.3795856342863253,8.589676629400099
B40,392.0,226.0,-0.0054686900236106195,11.999998753892829
B40,431.0,340.0,11.232587474167223,-4.2224375229459135
B0,400.0,253.0,-10.924912048436747,-4.964503674479614
A1,1009.1634613886864,328.12606555860555,9.7057652486205335,7.0567783682548786
B40,545.0,365.0,-11.688414159306475,-2.7167948837782925
A1,49.307694897857125,41.756451895917422,-9.9704292438474376,-6.6776148955620229
A1,182.0,94.0,11.124459840424183,4.4995992331306054
B42,425.0,243.0,2.8444104057463662,11.658015673504725
A1,805.37805622191593,662.88704532565851,2.0441686332854623,11.824608856054894
A0,36.733741501832654,545.58126708090049,10.423643908599747,-5.9453887733865978
A0,51.646429367345483,77.108021980628635,8.6876914124125051,-8.2779235272315717
B40,533.0,300.0,-6.0008936804275415,-10.391788827540942
B25,501.0,324.0,-1.8716130936888318,11.853145760832124
A1,1041.0680596245486,550.05763021405448,-11.473445448738669,-3.5156862110856704
B40,377.0,243.0,5.6620681226828484,10.580216660073589
A0,416.94879927576011,607.64112427553005,5.3349562133892627,-10.748871671074099
B40,485.0,294.0,-0.086400383341306813,11.999688953208683
B3,498.0,345.0,-4.7303241359149002,-11.028328684310281
A0,1178.0,393.0,2.2343636599644858,11.790149237182288
A0,843.22882387867298,683.35073424174959,-4.6754363704089181,-11.051710037195939
B40,451.0,328.0,-6.4028743502250123,-10.149049219273234
B2,419.0,271.0,-11.46358877969327,-3.5476939397431888
A0,25.617581143102679,189.06185207272634,5.7558270892772967,-10.529504001535003
A1,687.30176538361559,94.494000254835726,11.04153972187247,4.6994042782370231
A1,629.49092078422029,628.6812779676377,11.851932686604957,-1.8792795407243141
B40,432.0,318.0,-2.6537041992275223,11.702899385323374
A1,927.30680122740478,518.82693800055495,7.7515628213518557,-9.160418867422802
B40,546.0,321.0,11.999993510826179,-0.012479588516811253
B40,412.0,331.0,-10.498853760190633,5.8115462419334687
A0,832.0,529.0,11.710301849793895,-2.6208453954237134
B24,485.0,320.0,-5.3169152751543232,-10.757807023591315
A0,34.0,586.0,8.6357770589166467,-8.3320678459004966
A0,1043.5357873695236,220.55375923593488,-8.8559180467692702,-8.0976981636083689
A0,746.0,75.0,10.365474964437377,6.0462326089575793
A0,908.0,102.0,-10.648570901088007,5.532444104055795
B40,446.0,224.0,11.998107444999146,-0.21311437834192382
A0,1164.7231277420469,173.79261842326196,6.418327618712782,10.139283533803988
B33,390.0,298.0,-7.4067497396140407,9.4414012887244301
A0,1012.1433185472996,22.386554155094693,7.3065609167622565,9.5191474182114799
B40,523.0,365.0,-11.538862380721005,-3.2946403383042551
A1,81.0,314.0,4.3430090459453643,11.186521909281577
A0,47.256037778729912,210.88533171559763,-3.6063719698800627,11.445264576009739
A1,673.07124841258269,688.39495481888571,-8.7057162043273806,-8.2589651512590656
B1,475.0,342.0,-4.9137605026388051,10.94782890452289
A0,626.96121490573285,677.94937661229153,-11.756554704992016,-2.4048745224086225
A1,1157.4553375949224,153.69564243654105,1.700404030968337,11.878915191694341
A0,177.35722479747952,158.93359326766264,0.40762629510610771,11.993074701824302
A1,207.0,83.0,3.268266612297583,-11.546360177603194
B25,441.0,270.0,-9.4341122451056414,-7.4160316980678944
A0,814.0,548.0,7.0835644915666212,9.6862332252437788
A1,1002.0,303.0,10.972090285376257,-4.8593450967750726
A1,1159.7317061072101,136.938908702047,11.983281197912994,0.63322328743099043
B40,496.0,365.0,5.2483475963023762,10.79142472097114
A0,1110.0,642.0,11.607271387943227,-3.0448728917041068
B40,555.0,343.0,2.5772798904228384,11.719967080432523
A0,1050.0,246.0,-8.2484596363279685,8.715670578209588
A0,777.0,68.0,3.4278249335944535,11.500000705418595
A0,32.662028287690227,621.80559176278462,2.2416342646820571,-11.788769054630061
A1,234.0,77.0,4.6294965439864404,11.071032551176859
B40,464.0,264.0,-10.299824079215902,6.1574039933403997
A0,1082.0,638.0,6.5791801015112696,-10.03565589246055
A1,274.86519412235941,670.59547353006553,-5.674498263526452,10.57355519478833
B40,369.0,263.0,11.804143418344278,-2.1592123932488541
B40,507.0,294.0,11.949481727824425,-1.0999483789661106
A1,156.0,104.0,11.831984990937771,-2.0010325270278124
B0,425.0,291.0,1.4931087992785557,-11.906747083629389
B40,376.0,282.0,-8.9129484530989611,-8.0348833141745644
A0,792.92041069861739,563.35386767592729,-0.78607153599197432,11.974226135341826
A0,51.382072444204155,44.489675767000506,4.1718993809535121,-11.251455708271694
B40,398.0,318.0,7.9177845207643696,-9.0171330412024044
